subset,repo,group,release,file_id,path_rel,loc_total,block_count,blocks_per_file,blocks_per_kloc
core,rich,new_2020s,14.0.0,5999e2cfe79f18e3febb9863f056b66f06efeeb0,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/live_progress.py,45,0,0.0,0.0
core,rich,new_2020s,14.0.0,986e689635c36607b176310d93a65fbc64c74af3,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/log.py,77,0,0.0,0.0
core,rich,new_2020s,14.0.0,f30cd7663e7c1e93413b776d94e0339a075d49e7,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/overflow.py,11,0,0.0,0.0
core,rich,new_2020s,14.0.0,9e8ad92de0707a374445d6efb1a1975408459315,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/padding.py,5,0,0.0,0.0
core,rich,new_2020s,14.0.0,d371c234afcd96680feb58f096352b5c041faf75,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/print_calendar.py,70,0,0.0,0.0
core,rich,new_2020s,14.0.0,57b6a49ea9289e15297aacda1017959c17bd975c,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/rainbow.py,20,0,0.0,0.0
core,rich,new_2020s,14.0.0,5d66e72f518d84c4b55c6f8e53cdace0cf2fc6b1,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/recursive_error.py,25,0,0.0,0.0
core,rich,new_2020s,14.0.0,604b1819b440df3b66560aeaa66640b2010c3b48,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/repr.py,23,1,1.0,43.47826086956522
core,rich,new_2020s,14.0.0,03bf6a296c26bf60b55bfee33b6b5d1d810f7d79,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/save_table_svg.py,26,0,0.0,0.0
core,rich,new_2020s,14.0.0,395428060cfd9545c01c452b33bcb4f90497d27d,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/screen.py,16,0,0.0,0.0
core,rich,new_2020s,14.0.0,d806e2e392981410c39b68efefff406f1d30cc3b,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/spinners.py,23,0,0.0,0.0
core,rich,new_2020s,14.0.0,59a17c8418923e6a8adebf02fdd5f149af370dfb,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/status.py,13,0,0.0,0.0
core,rich,new_2020s,14.0.0,48b999412c8347d85197594ce171475dd1f99892,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/suppress.py,23,0,0.0,0.0
core,rich,new_2020s,14.0.0,fd4d1a866934a860d5fd8b97da928047563a7183,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/table.py,20,0,0.0,0.0
core,rich,new_2020s,14.0.0,8ac4427cd26f0fd7e4459076037877a17a925e10,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/table_movie.py,196,0,0.0,0.0
core,rich,new_2020s,14.0.0,fac99c24d81fb4e2cf25777d0eb3ad9523133b65,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/top_lite_simulator.py,84,0,0.0,0.0
core,rich,new_2020s,14.0.0,5bf488774108bdf66025c387c82ba265a71852a0,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/examples/tree.py,55,2,2.0,36.36363636363637
core,rich,new_2020s,14.0.0,0600e014ea8b08c8203367a2fecdb1fed3735fd1,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/benchmarks/benchmarks.py,218,1,1.0,4.587155963302752
core,rich,new_2020s,14.0.0,c4ad7e8883e321b2417bc8bd8a0e8db0678fafb7,swh:1:dir:17252f25ff08d6d1a33ab14b8d6ccecdc26addd9/benchmarks/snippets.py,179,0,0.0,0.0
core,scons,old_2000s,1.0.0,7d2debc1f24602b811371a07ecd1711fc0e05f4a,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/bootstrap.py,213,3,3.0,14.084507042253522
core,scons,old_2000s,1.0.0,1716320870480a7139fa070992c1471a5c38b235,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/runtest.py,781,16,16.0,20.486555697823302
core,scons,old_2000s,1.0.0,703854034df99b680182132f1cff270dc085077f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/timings/SCons_Bars.py,118,3,3.0,25.423728813559322
core,scons,old_2000s,1.0.0,8959768f498c45acccaece940b35578ab0da251f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/template/Tests.py,26,1,1.0,38.46153846153846
core,scons,old_2000s,1.0.0,b570e2e6488377619014446954b6dfd0b186a485,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/template/__init__.py,32,1,1.0,31.25
core,scons,old_2000s,1.0.0,2a683fe8b239396f2023d1d0a962b742e1f12f84,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/template/file.py,34,1,1.0,29.41176470588235
core,scons,old_2000s,1.0.0,27550aeff2536c2949e7311cbc6a54e968e234b7,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/template/test.py,41,2,2.0,48.78048780487805
core,scons,old_2000s,1.0.0,9377118bd24eefb17b7e6cf0a916ee2f48945c3e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/setup.py,417,16,16.0,38.36930455635492
core,scons,old_2000s,1.0.0,df8424910741537decdc1db74f3b4933c2e3997c,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_aegistests.py,77,2,2.0,25.974025974025974
core,scons,old_2000s,1.0.0,1a469d80e7f02af8c0cec501ea3289ce54c3d3d3,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_files.py,100,3,3.0,30.0
core,scons,old_2000s,1.0.0,e6f688a475e9d33ab52c2d3d4d3fe4eda7e3cf07,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_interrupts.py,140,12,12.0,85.71428571428571
core,scons,old_2000s,1.0.0,2396ad8cfc80da7e385d566731569382203fbe86,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_pychecker.py,141,2,2.0,14.184397163120568
core,scons,old_2000s,1.0.0,ea687e5a6f0b1a76e1c031320b012bf924d5a48f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_setup.py,329,17,17.0,51.67173252279635
core,scons,old_2000s,1.0.0,aaf89a055dec04095c23da3f57bc20ba3a11d152,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/test_strings.py,252,4,4.0,15.873015873015873
core,scons,old_2000s,1.0.0,6a6889c7e52b826a7b307307abee549f0bb27720,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/script/scons-post-install.py,76,4,4.0,52.631578947368425
core,scons,old_2000s,1.0.0,0a957dacca1e7d898f83c3ea3eaeac8990cc252e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/script/scons-time.py,1513,20,20.0,13.218770654329148
core,scons,old_2000s,1.0.0,cdb14604ef5835ba4669efece3273fed387ceaac,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/script/scons.py,162,16,16.0,98.76543209876543
core,scons,old_2000s,1.0.0,c984991d4612889c6e53c9f8aa3284d6d9a7b3f7,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/script/sconsign.py,501,23,23.0,45.908183632734534
core,scons,old_2000s,1.0.0,d273b5d2ad745a49cc9f52b644a2b099189ae85f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/script/setup.py,49,1,1.0,20.408163265306122
core,scons,old_2000s,1.0.0,fa83497489b045161cff918bd3ddee81745e8ae6,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/setup.py,68,2,2.0,29.41176470588235
core,scons,old_2000s,1.0.0,56d96ae3b939ba539217e0bcf060d5cbd207e220,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Action.py,1018,41,41.0,40.27504911591355
core,scons,old_2000s,1.0.0,e2d63f8e4a2b49457017d827b5bb156a1377c16b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/ActionTests.py,1899,25,25.0,13.164823591363875
core,scons,old_2000s,1.0.0,ce0d6cc4eec1bf638d64cfe1dcf0e2ace4969a24,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Builder.py,844,18,18.0,21.32701421800948
core,scons,old_2000s,1.0.0,633a6bf8ed9261770c75df1db57f793bcec1b66b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/BuilderTests.py,1662,19,19.0,11.432009626955477
core,scons,old_2000s,1.0.0,e9b22c47f83893834f95e58ea912206693161faa,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/CacheDir.py,217,5,5.0,23.04147465437788
core,scons,old_2000s,1.0.0,7b5625b552220b00b5e903378aa9eb207e1be3f0,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/CacheDirTests.py,290,4,4.0,13.793103448275863
core,scons,old_2000s,1.0.0,73aab808dd2ce32684b4acff5e9a9db755f81a45,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Conftest.py,683,29,29.0,42.459736456808194
core,scons,old_2000s,1.0.0,37275d9e01ce47df12a7951ef862ece9fdca64b8,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Debug.py,216,8,8.0,37.03703703703704
core,scons,old_2000s,1.0.0,d72778a334eb6c7e28e061e65869072ae1381fd5,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Defaults.py,450,15,15.0,33.333333333333336
core,scons,old_2000s,1.0.0,b8536e7ab936dbc0e8af34cd0a333ae3a6dc249f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Environment.py,2193,81,81.0,36.935704514363884
core,scons,old_2000s,1.0.0,0e74b55562bc6b60117930d34835ee81db326184,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/EnvironmentTests.py,3751,40,40.0,10.663822980538523
core,scons,old_2000s,1.0.0,2276ca3424f80d5ab0d281bca9a9b41d2d5b1e1e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Errors.py,71,1,1.0,14.084507042253522
core,scons,old_2000s,1.0.0,def5295d702f499f7c68cd41abc3f9cc436c57b4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/ErrorsTests.py,72,1,1.0,13.88888888888889
core,scons,old_2000s,1.0.0,4a45f7aadf880a884a53b52d62fce38111cd7478,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Executor.py,354,4,4.0,11.299435028248588
core,scons,old_2000s,1.0.0,6ea4eb89f01ebc475d661028625c3e44e3c0bec3,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/ExecutorTests.py,469,1,1.0,2.1321961620469083
core,scons,old_2000s,1.0.0,eef5a82b79adf1b8a3b976cedea5949f67f8bb01,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Job.py,431,15,15.0,34.80278422273782
core,scons,old_2000s,1.0.0,340c96d0ad4a35534f4adc4b04f36afc1cdbf64c,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/JobTests.py,531,20,20.0,37.66478342749529
core,scons,old_2000s,1.0.0,da2328ad0cc62b2d5d6addf4f04594f793c6fcc1,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Memoize.py,286,5,5.0,17.482517482517483
core,scons,old_2000s,1.0.0,692c1178304da99338b853c41fb378b074fd39d4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/MemoizeTests.py,192,1,1.0,5.208333333333333
core,scons,old_2000s,1.0.0,726652106c02aa16f4b6a11beb9a1d2febd6d13b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/PathList.py,226,5,5.0,22.123893805309734
core,scons,old_2000s,1.0.0,424761c6df983b8e841d0e76d64c5972b58ada9b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/PathListTests.py,164,1,1.0,6.097560975609756
core,scons,old_2000s,1.0.0,a1a6ca6b7b5e90d5d0a90288bb1b02cb454a5a71,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/SConf.py,987,58,58.0,58.76393110435664
core,scons,old_2000s,1.0.0,91852ab69791effebeb4ce53fc7f45db1d3e9765,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/SConfTests.py,657,43,43.0,65.44901065449011
core,scons,old_2000s,1.0.0,7fdcab604e95b3878ebdd79cdc66493913e140d4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/SConsign.py,377,12,12.0,31.83023872679045
core,scons,old_2000s,1.0.0,3c86e3cd421f43ffeb1aa60f2adeba99a83b778c,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/SConsignTests.py,391,2,2.0,5.115089514066496
core,scons,old_2000s,1.0.0,a5c1febeb019fa5bf7cc12e824ee7a6a8f78fffe,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Sig.py,57,1,1.0,17.543859649122805
core,scons,old_2000s,1.0.0,193a984810cd8e91623472d5a26c97dd94de713d,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Subst.py,877,28,28.0,31.92702394526796
core,scons,old_2000s,1.0.0,2a6d667f9a13700b36f6b26ca5578f10821128bd,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/SubstTests.py,1238,81,81.0,65.4281098546042
core,scons,old_2000s,1.0.0,cd1e6aee265d7cb5f8a3dec692b4e5feaa52dd3f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Taskmaster.py,800,25,25.0,31.25
core,scons,old_2000s,1.0.0,dbc4c7a5de10ab55bd90451d28351879e2644f5b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/TaskmasterTests.py,1086,10,10.0,9.208103130755063
core,scons,old_2000s,1.0.0,578017fee13caec9bb4f05b0e8ae5bb9a19a4dba,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Util.py,1502,54,54.0,35.95206391478029
core,scons,old_2000s,1.0.0,285102c9687d62be2f5a404bcc9714de2524b44e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/UtilTests.py,744,5,5.0,6.720430107526882
core,scons,old_2000s,1.0.0,521699f9deaf8073a6fef7adcfdf72313254a44b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Warnings.py,187,3,3.0,16.0427807486631
core,scons,old_2000s,1.0.0,094e6dba2c177c58f88fc69eef2355c6c538353f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/WarningsTests.py,125,7,7.0,56.0
core,scons,old_2000s,1.0.0,ed2945a1e423791e68dbe958f04630e504aeb404,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/__init__.py,40,1,1.0,25.0
core,scons,old_2000s,1.0.0,18131682f322868024b9ce790744c9dfa1019933,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/cpp.py,589,39,39.0,66.21392190152801
core,scons,old_2000s,1.0.0,306927dcfa100f48dea4263c75c5f5fa56c365d8,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/cppTests.py,705,7,7.0,9.929078014184398
core,scons,old_2000s,1.0.0,b1c0fd42f5685a7d5be13af8f3308b64af68edba,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/dblite.py,219,4,4.0,18.264840182648403
core,scons,old_2000s,1.0.0,4c04dfde117009261ce9926b7a7432730686d833,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/exitfuncs.py,71,3,3.0,42.25352112676057
core,scons,old_2000s,1.0.0,569fe5281eb31ba2374ed9e7861c426e91385690,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/__init__.py,195,16,16.0,82.05128205128204
core,scons,old_2000s,1.0.0,b99713274a4d5fecc9869c46acf6761cc4664ceb,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_UserString.py,92,1,1.0,10.869565217391305
core,scons,old_2000s,1.0.0,07cb7e26ab7a7a6218076e8cd66e76809f7b01c8,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_hashlib.py,85,2,2.0,23.52941176470588
core,scons,old_2000s,1.0.0,9e0e22866af419a8268ed5c79e987c59278dbb8a,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_itertools.py,118,4,4.0,33.898305084745765
core,scons,old_2000s,1.0.0,bdf5ac5fcde289b0be79aad2547f162f08d95c08,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_optparse.py,1719,80,80.0,46.538685282140776
core,scons,old_2000s,1.0.0,a1af382b38733baa686925b549c3620a70d1c7e0,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_sets.py,577,40,40.0,69.32409012131717
core,scons,old_2000s,1.0.0,bb3409b1d230187ff1071bb73af7842eb12b8fa4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_sets15.py,170,6,6.0,35.29411764705882
core,scons,old_2000s,1.0.0,2157249e0636608981bea8246395ec2fc926e5d4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_subprocess.py,1286,71,71.0,55.2099533437014
core,scons,old_2000s,1.0.0,fa7e4cf63fcf0b678c8fe4733ba96734507688ae,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/_scons_textwrap.py,376,31,31.0,82.44680851063829
core,scons,old_2000s,1.0.0,5e1326bd9bef72b3e03be46a4342a89477fb33f7,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/compat/builtins.py,175,13,13.0,74.28571428571429
core,scons,old_2000s,1.0.0,4ad82355ef15b5a62d90bf3e09e6ad619c5b5ebd,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/BoolVariable.py,86,1,1.0,11.627906976744187
core,scons,old_2000s,1.0.0,fa21b6606b240909fc7f5ff870ef9fd74d7e9041,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/BoolVariableTests.py,123,1,1.0,8.130081300813009
core,scons,old_2000s,1.0.0,7c69cadd7821291bb39da166e6faf677fdb7d71f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/EnumVariable.py,101,3,3.0,29.7029702970297
core,scons,old_2000s,1.0.0,5581ec0b4fd3ff5390532c94604000b4067a9899,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/EnumVariableTests.py,198,1,1.0,5.05050505050505
core,scons,old_2000s,1.0.0,608f682b6734f1000126f8d483f4ae433b17a6a1,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/ListVariable.py,133,4,4.0,30.075187969924812
core,scons,old_2000s,1.0.0,067d1dcd478cd7a5935c6ffc4ee32f1a3391130a,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/ListVariableTests.py,128,1,1.0,7.8125
core,scons,old_2000s,1.0.0,031b2c44a652d10906b905952999ef5692ed638b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/PackageVariable.py,104,5,5.0,48.07692307692308
core,scons,old_2000s,1.0.0,9c7969abf0ac70d0d980b5b7649879c5d61d33d5,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/PackageVariableTests.py,120,2,2.0,16.666666666666668
core,scons,old_2000s,1.0.0,ac31120adf40209a0743b227ba20e7836d0f9e62,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/PathVariable.py,141,2,2.0,14.184397163120568
core,scons,old_2000s,1.0.0,7f19069170f8ac318952622d188d40e060e81024,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/PathVariableTests.py,231,1,1.0,4.329004329004329
core,scons,old_2000s,1.0.0,a0c244fffb77d5fb064beb3e0d43342b23d99d2e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/VariablesTests.py,552,14,14.0,25.362318840579707
core,scons,old_2000s,1.0.0,9d9178890db51e8881c0bde3125aa00c0d391296,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Variables/__init__.py,306,18,18.0,58.82352941176471
core,scons,old_2000s,1.0.0,bd4bbaca32cb885a98c4f8253eb179b125db330e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/386asm.py,55,1,1.0,18.181818181818183
core,scons,old_2000s,1.0.0,fbb2a12fa41d05acf5c43db1eb512d8056a812f8,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/BitKeeper.py,59,2,2.0,33.898305084745765
core,scons,old_2000s,1.0.0,ae20f7263606e20634f9d2f28c2080215e60ffd0,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/CVS.py,67,4,4.0,59.70149253731343
core,scons,old_2000s,1.0.0,151bbe6d6064c6a1fb9d7acc8a95abebe98e211b,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/FortranCommon.py,241,16,16.0,66.39004149377594
core,scons,old_2000s,1.0.0,78147ea4cef770a029131c502b920980918e5f63,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/JavaCommon.py,301,14,14.0,46.51162790697675
core,scons,old_2000s,1.0.0,97c7e8f58e2af5ac31482352194bc0652e321936,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/JavaCommonTests.py,547,4,4.0,7.312614259597805
core,scons,old_2000s,1.0.0,4ca4e6540bab32d88515c037c8a1dd2d44a553fb,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/Perforce.py,98,7,7.0,71.42857142857143
core,scons,old_2000s,1.0.0,36c525fffeddb35998531927673f79c416194c2d,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/PharLapCommon.py,132,3,3.0,22.727272727272727
core,scons,old_2000s,1.0.0,d3a260f8446de8b2548ac75f3de607d75840f590,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/PharLapCommonTests.py,62,1,1.0,16.129032258064516
core,scons,old_2000s,1.0.0,43f1983f0a8fd864b265358fca2ec552855853b1,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/RCS.py,58,2,2.0,34.48275862068965
core,scons,old_2000s,1.0.0,b432d1b8879ae00dcbfdb503c81f6d10009698fa,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/SCCS.py,58,2,2.0,34.48275862068965
core,scons,old_2000s,1.0.0,5884ad751a7c14d9247e4114a49dcefc4b1c4457,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/Subversion.py,65,3,3.0,46.15384615384615
core,scons,old_2000s,1.0.0,9cfaa6a3fb0579ef42cde5530bf825a231425ac7,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/ToolTests.py,78,1,1.0,12.820512820512821
core,scons,old_2000s,1.0.0,0b3fef7fadeeb41d179f8d12be8e64b8b421d06f,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/__init__.py,661,14,14.0,21.18003025718608
core,scons,old_2000s,1.0.0,f0cd2691e42a6538bfceaeba6df6d2dbfb5945b7,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/aixc++.py,76,1,1.0,13.157894736842106
core,scons,old_2000s,1.0.0,09db2eab9183d03709e6ff8f30c4e56fd4177240,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/aixcc.py,68,1,1.0,14.705882352941176
core,scons,old_2000s,1.0.0,ba3db06df8ed5e08c055763455a5b5e91aa035f2,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/aixf77.py,74,4,4.0,54.054054054054056
core,scons,old_2000s,1.0.0,28911e30bdb2fb7f5f113f82421cd12dcf0fdcb6,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/aixlink.py,70,1,1.0,14.285714285714285
core,scons,old_2000s,1.0.0,6ac91332ec278bb8e55e70ee2c2feb0f8e034922,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/applelink.py,65,3,3.0,46.15384615384615
core,scons,old_2000s,1.0.0,3b7b643b59925a7a61f8495a3fd60c94aeea758e,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/ar.py,57,1,1.0,17.543859649122805
core,scons,old_2000s,1.0.0,067ab5149025ffb4ac8d01d32d4a22a34665253a,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/as.py,72,1,1.0,13.88888888888889
core,scons,old_2000s,1.0.0,f9f5533f24fef7b67b9f93ebc0d4b32615e14ca4,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/bcc32.py,76,2,2.0,26.315789473684212
core,scons,old_2000s,1.0.0,eda7f292738fe906326cf6ddc3d7254a7a021efe,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/c++.py,93,2,2.0,21.50537634408602
core,scons,old_2000s,1.0.0,658a5c178d4d77adde96d20adafecdfa13bce034,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/cc.py,108,3,3.0,27.77777777777778
core,scons,old_2000s,1.0.0,1ed545e565e72181d23c6bb005ccf6bcc64b6202,swh:1:dir:c5a9aef04201dc9299862d67cd3bdcf41887a653/src/engine/SCons/Tool/cvf.py,52,1,1.0,19.23076923076923
